"ObsDate","ObsTime","IntSensor","ExtSensor"
"2015-Dec-03","15:13:44",10.8,-20.5
"2015-Dec-03","15:18:59",11.3,-20.5
"2015-Dec-03","15:23:59",12.2,-20.5
"2015-Dec-03","15:28:59",12.7,-20.5
"2015-Dec-03","15:33:59",13,-20.5
"2015-Dec-03","15:38:59",13.2,-20.5
"2015-Dec-03","15:43:59",13.3,-20.5
"2015-Dec-03","15:44:00",13.5,-20.5
"2015-Dec-03","15:49:01",13.5,-20.5
"2015-Dec-03","15:54:01",13.5,-20.5
"2015-Dec-03","15:59:01",13.6,-20.5
"2015-Dec-03","16:04:01",13.6,-20.5
"2015-Dec-03","16:09:01",13.8,-20.5
"2015-Dec-03","16:14:01",13.8,-20.5
"2015-Dec-03","16:14:02",13.8,-20.5
"2015-Dec-03","16:19:03",13.8,-20.5
"2015-Dec-03","16:24:03",14,-20.5
"2015-Dec-03","16:29:03",14,-20.5
"2015-Dec-03","16:34:03",13.8,-20.5
"2015-Dec-03","16:39:03",14,-20.5
"2015-Dec-03","16:44:02",14,-20.5
"2015-Dec-03","16:49:03",14,-20.5
"2015-Dec-03","16:54:03",14,-20.5
"2015-Dec-03","16:59:03",14,-20.5
"2015-Dec-03","17:04:03",14,-20.5
"2015-Dec-03","17:09:03",14,-20.5
"2015-Dec-03","17:14:02",14,-20.5
"2015-Dec-03","17:19:03",14,-20.5
"2015-Dec-03","17:24:03",14,-20.5
"2015-Dec-03","17:29:03",14,-20.5
"2015-Dec-03","17:34:03",14,-20.5
"2015-Dec-03","17:39:03",14,-20.5
"2015-Dec-03","17:44:02",13.8,-20.5
"2015-Dec-03","17:49:03",13.8,-20.5
"2015-Dec-03","17:54:03",13.8,-20.5
"2015-Dec-03","17:59:03",13.8,-20.5
"2015-Dec-03","18:04:03",13.8,-20.5
"2015-Dec-03","18:09:03",13.8,-20.5
"2015-Dec-03","18:14:02",13.8,-20.5
"2015-Dec-03","18:19:03",13.8,-20.5
"2015-Dec-03","18:24:03",13.8,-20.5
"2015-Dec-03","18:29:03",13.8,-20.5
"2015-Dec-03","18:34:03",13.8,-20.5
"2015-Dec-03","18:39:03",13.8,-20.5
"2015-Dec-03","18:44:02",13.8,-20.5
"2015-Dec-03","18:49:03",13.6,-20.5
"2015-Dec-03","18:54:03",13.6,-20.5
"2015-Dec-03","18:59:03",13.8,-20.5
"2015-Dec-03","19:04:03",13.8,-20.5
"2015-Dec-03","19:09:03",13.8,-20.5
"2015-Dec-03","19:14:02",13.8,-20.5
"2015-Dec-03","19:19:03",13.6,-20.5
"2015-Dec-03","19:24:03",13.6,-20.5
"2015-Dec-03","19:29:03",13.6,-20.5
"2015-Dec-03","19:34:03",13.6,-20.5
"2015-Dec-03","19:39:03",13.6,-20.5
"2015-Dec-03","19:44:02",13.6,-20.5
"2015-Dec-03","19:49:03",13.6,-20.5
"2015-Dec-03","19:54:03",13.6,-20.5
"2015-Dec-03","19:59:03",13.6,-20.5
"2015-Dec-03","20:04:03",13.6,-20.5
"2015-Dec-03","20:09:03",13.6,-20.5
"2015-Dec-03","20:14:02",13.6,-20.5
"2015-Dec-03","20:19:03",13.6,-20.5
"2015-Dec-03","20:24:03",13.6,-20.5
"2015-Dec-03","20:29:03",13.6,-20.5
"2015-Dec-03","20:34:03",13.6,-20.5
"2015-Dec-03","20:39:03",13.6,-20.5
"2015-Dec-03","20:44:02",13.6,-20.5
"2015-Dec-03","20:49:03",13.6,-20.5
"2015-Dec-03","20:54:03",13.6,-20.5
"2015-Dec-03","20:59:03",13.6,-20.5
"2015-Dec-03","21:04:03",13.6,-20.5
"2015-Dec-03","21:09:03",13.6,-20.5
"2015-Dec-03","21:14:03",13.6,-20.5
"2015-Dec-03","21:19:04",13.5,-20.5
"2015-Dec-03","21:24:04",13.5,-20.5
"2015-Dec-03","21:29:04",13.5,-20.5
"2015-Dec-03","21:34:04",13.5,-20.5
"2015-Dec-03","21:39:04",13.5,-20.5
"2015-Dec-03","21:44:02",13.5,-20.5
"2015-Dec-03","21:49:03",13.5,-20.5
"2015-Dec-03","21:54:03",13.5,-20.5
"2015-Dec-03","21:59:03",13.5,-20.5
"2015-Dec-03","22:04:03",13.5,-20.5
"2015-Dec-03","22:09:03",13.5,-20.5
"2015-Dec-03","22:14:02",13.5,-20.5
"2015-Dec-03","22:19:03",13.5,-20.5
"2015-Dec-03","22:24:03",13.5,-20.5
"2015-Dec-03","22:29:03",13.5,-20.5
"2015-Dec-03","22:34:03",13.5,-20.5
"2015-Dec-03","22:39:03",13.5,-20.5
"2015-Dec-03","22:44:02",13.5,-20.5
"2015-Dec-03","22:49:03",13.5,-20.5
"2015-Dec-03","22:54:03",13.5,-20.5
"2015-Dec-03","22:59:03",13.5,-20.5
"2015-Dec-03","23:04:03",13.5,-20.5
"2015-Dec-03","23:09:03",13.5,-20.5
"2015-Dec-03","23:14:02",13.5,-20.5
"2015-Dec-03","23:19:03",13.5,-20.5
"2015-Dec-03","23:24:03",13.5,-20.5
"2015-Dec-03","23:29:03",13.5,-20.5
"2015-Dec-03","23:34:03",13.5,-20.5
"2015-Dec-03","23:39:03",13.3,-20.5
"2015-Dec-03","23:44:02",13.5,-20.5
"2015-Dec-03","23:49:03",13.5,-20.5
"2015-Dec-03","23:54:03",13.3,-20.5
"2015-Dec-03","23:59:03",13.5,-20.5
"2015-Dec-04","00:04:03",13.5,-20.5
"2015-Dec-04","00:09:03",13.5,-20.5
"2015-Dec-04","00:14:02",13.5,-20.5
"2015-Dec-04","00:19:03",13.5,-20.5
"2015-Dec-04","00:24:03",13.3,-20.5
"2015-Dec-04","00:29:03",13.3,-20.5
"2015-Dec-04","00:34:03",13.3,-20.5
"2015-Dec-04","00:39:03",13.3,-20.5
"2015-Dec-04","00:44:02",13.3,-20.5
"2015-Dec-04","00:49:03",13.3,-20.5
"2015-Dec-04","00:54:03",13.3,-20.5
"2015-Dec-04","00:59:03",13.3,-20.5
"2015-Dec-04","01:04:03",13.3,-20.5
"2015-Dec-04","01:09:03",13.3,-20.5
"2015-Dec-04","01:14:02",13.3,-20.5
"2015-Dec-04","01:19:03",13.3,-20.5
"2015-Dec-04","01:24:03",13.3,-20.5
"2015-Dec-04","01:29:03",13.3,-20.5
"2015-Dec-04","01:34:03",13.3,-20.5
"2015-Dec-04","01:39:03",13.3,-20.5
"2015-Dec-04","01:44:02",13.3,-20.5
"2015-Dec-04","01:49:03",13.3,-20.5
"2015-Dec-04","01:54:03",13.3,-20.5
"2015-Dec-04","01:59:03",13.3,-20.5
"2015-Dec-04","02:04:03",13.3,-20.5
"2015-Dec-04","02:09:03",13.3,-20.5
"2015-Dec-04","02:14:02",13.3,-20.5
"2015-Dec-04","02:19:03",13.3,-20.5
"2015-Dec-04","02:24:03",13.3,-20.5
"2015-Dec-04","02:29:03",13.3,-20.5
"2015-Dec-04","02:34:03",13.3,-20.5
"2015-Dec-04","02:39:03",13.3,-20.5
"2015-Dec-04","02:44:02",13.3,-20.5
"2015-Dec-04","02:49:03",13.3,-20.5
"2015-Dec-04","02:54:03",13.3,-20.5
"2015-Dec-04","02:59:03",13.3,-20.5
"2015-Dec-04","03:04:03",13.3,-20.5
"2015-Dec-04","03:09:03",13.3,-20.5
"2015-Dec-04","03:14:02",13.3,-20.5
"2015-Dec-04","03:19:03",13.3,-20.5
"2015-Dec-04","03:24:03",13.3,-20.5
"2015-Dec-04","03:29:03",13.3,-20.5
"2015-Dec-04","03:34:03",13.3,-20.5
"2015-Dec-04","03:39:03",13.3,-20.5
"2015-Dec-04","03:44:02",13.2,-20.5
"2015-Dec-04","03:49:03",13.2,-20.5
"2015-Dec-04","03:54:03",13.2,-20.5
"2015-Dec-04","03:59:03",13.2,-20.5
"2015-Dec-04","04:04:03",13.2,-20.5
"2015-Dec-04","04:09:03",13.2,-20.5
"2015-Dec-04","04:14:02",13.2,-20.5
"2015-Dec-04","04:19:03",13.2,-20.5
"2015-Dec-04","04:24:03",13.2,-20.5
"2015-Dec-04","04:29:03",13,-20.5
"2015-Dec-04","04:34:03",13,-20.5
"2015-Dec-04","04:39:03",13,-20.5
"2015-Dec-04","04:44:02",13,-20.5
"2015-Dec-04","04:49:03",13,-20.5
"2015-Dec-04","04:54:03",13,-20.5
"2015-Dec-04","04:59:03",13,-20.5
"2015-Dec-04","05:04:03",12.8,-20.5
"2015-Dec-04","05:09:03",12.8,-20.5
"2015-Dec-04","05:14:02",12.8,-20.5
"2015-Dec-04","05:19:03",12.8,-20.5
"2015-Dec-04","05:24:03",12.8,-20.5
"2015-Dec-04","05:29:03",12.8,-20.5
"2015-Dec-04","05:34:03",12.8,-20.5
"2015-Dec-04","05:39:03",12.8,-20.5
"2015-Dec-04","05:44:02",12.7,-20.5
"2015-Dec-04","05:49:03",12.7,-20.5
"2015-Dec-04","05:54:03",12.7,-20.5
"2015-Dec-04","05:59:03",12.7,-20.5
"2015-Dec-04","06:04:03",12.7,-20.5
"2015-Dec-04","06:09:03",12.7,-20.5
"2015-Dec-04","06:14:02",12.7,-20.5
"2015-Dec-04","06:19:03",12.5,-20.5
"2015-Dec-04","06:24:03",12.5,-20.5
"2015-Dec-04","06:29:03",12.5,-20.5
"2015-Dec-04","06:34:03",12.5,-20.5
"2015-Dec-04","06:39:03",12.3,-20.5
"2016-Mar-14","20:59:37",5.2,-20.5
"2016-Mar-14","21:04:59",5.7,-20.5
"2016-Mar-14","21:09:59",6.5,-20.5
"2016-Mar-14","21:14:59",7,-20.5
"2016-Mar-14","21:19:59",7.5,-20.5
"2016-Mar-14","21:24:59",7.7,-20.5
"2016-Mar-14","21:29:59",8,-20.5
"2016-Mar-14","21:34:59",8.2,-20.5
"2016-Mar-14","21:39:59",8.4,-20.5
"2016-Mar-14","21:44:59",8.5,-20.5
"2016-Mar-14","21:49:59",8.5,-20.5
"2016-Mar-14","21:54:59",8.7,-20.5
"2016-Mar-14","21:59:59",8.9,-20.5
"2016-Mar-14","22:04:59",8.9,-20.5
"2016-Mar-14","22:09:59",8.9,-20.5
"2016-Mar-14","22:14:59",9,-20.5
"2016-Mar-14","22:19:59",9,-20.5
"2016-Mar-14","22:24:59",9,-20.5
"2016-Mar-14","22:29:59",9.2,-20.5
"2016-Mar-14","22:33:12",9.2,-20.5
"2016-Mar-14","22:38:13",9.2,-20.5
"2016-Mar-14","22:43:13",9.2,-20.5
"2016-Mar-14","22:48:13",9.2,-20.5
"2016-Mar-14","22:53:13",9.4,-20.5
"2016-Mar-14","22:58:13",9.4,-20.5
"2016-Mar-14","23:03:13",9.4,-20.5
"2016-Mar-14","23:08:13",9.4,-20.5
"2016-Mar-14","23:13:13",9.4,-20.5
"2016-Mar-14","23:18:13",9.4,-20.5
"2016-Mar-14","23:23:13",9.4,-20.5
"2016-Mar-14","23:28:13",9.4,-20.5
"2016-Mar-14","23:33:13",9.5,-20.5
"2016-Mar-14","23:38:13",9.5,-20.5
"2016-Mar-14","23:43:13",9.5,-20.5
"2016-Mar-14","23:48:13",9.5,-20.5
"2016-Mar-14","23:53:13",9.5,-20.5
"2016-Mar-14","23:58:13",9.5,-20.5
"2016-Mar-15","20:59:37",5.4,-20.5
"2016-Mar-15","21:04:59",5.9,-20.5
"2016-Mar-15","21:09:59",6.9,-20.5
"2016-Mar-15","21:14:59",7.4,-20.5
"2016-Mar-15","21:19:59",7.7,-20.5
"2016-Mar-15","21:24:59",8,-20.5
"2016-Mar-15","21:29:59",8.2,-20.5
"2016-Mar-15","21:34:59",8.4,-20.5
"2016-Mar-15","21:39:59",8.5,-20.5
"2016-Mar-15","21:44:59",8.7,-20.5
"2016-Mar-15","21:49:59",8.9,-20.5
"2016-Mar-15","21:54:59",8.9,-20.5
"2016-Mar-15","21:59:59",9,-20.5
"2016-Mar-15","22:04:59",9,-20.5
"2016-Mar-15","22:09:59",9.2,-20.5
"2016-Mar-15","22:14:59",9.2,-20.5
"2016-Mar-15","22:19:59",9.2,-20.5
"2016-Mar-15","22:24:59",9.2,-20.5
"2016-Mar-15","22:29:59",9.4,-20.5
"2016-Mar-15","22:33:11",9.4,-20.5
"2016-Mar-15","22:38:12",9.4,-20.5
"2016-Mar-15","22:43:12",9.4,-20.5
"2016-Mar-15","22:48:12",9.4,-20.5
"2016-Mar-15","22:53:12",9.5,-20.5
"2016-Mar-15","22:58:12",9.5,-20.5
"2016-Mar-15","23:03:12",9.5,-20.5
"2016-Mar-15","23:08:12",9.5,-20.5
"2016-Mar-15","23:13:12",9.5,-20.5
"2016-Mar-15","23:18:12",9.5,-20.5
"2016-Mar-15","23:23:12",9.5,-20.5
"2016-Mar-15","23:28:12",9.7,-20.5
"2016-Mar-15","23:33:12",9.7,-20.5
"2016-Mar-15","23:38:12",9.5,-20.5
"2016-Mar-15","23:43:12",9.7,-20.5
"2016-Mar-15","23:48:12",9.7,-20.5
"2016-Mar-15","23:53:12",9.7,-20.5
"2016-Mar-15","23:58:12",9.7,-20.5
"2016-Mar-16","20:59:37",5.4,-20.5
"2016-Mar-16","21:04:59",5.9,-20.5
"2016-Mar-16","21:09:59",6.7,-20.5
"2016-Mar-16","21:14:59",7.2,-20.5
"2016-Mar-16","21:19:59",7.7,-20.5
"2016-Mar-16","21:24:59",7.9,-20.5
"2016-Mar-16","21:29:59",8.2,-20.5
"2016-Mar-16","21:34:59",8.4,-20.5
"2016-Mar-16","21:39:59",8.5,-20.5
"2016-Mar-16","21:44:59",8.7,-20.5
"2016-Mar-16","21:49:59",8.7,-20.5
"2016-Mar-16","21:54:59",8.9,-20.5
"2016-Mar-16","21:59:59",8.9,-20.5
"2016-Mar-16","22:04:59",9,-20.5
"2016-Mar-16","22:09:59",9,-20.5
"2016-Mar-16","22:14:59",9.2,-20.5
"2016-Mar-16","22:19:59",9.2,-20.5
"2016-Mar-16","22:24:59",9.2,-20.5
"2016-Mar-16","22:29:59",9.4,-20.5
"2016-Mar-16","22:33:12",9.4,-20.5
"2016-Mar-16","22:38:13",9.4,-20.5
"2016-Mar-16","22:43:13",9.4,-20.5
"2016-Mar-16","22:48:13",9.4,-20.5
"2016-Mar-16","22:53:13",9.4,-20.5
"2016-Mar-16","22:58:13",9.5,-20.5
"2016-Mar-16","23:03:13",9.5,-20.5
"2016-Mar-16","23:08:13",9.5,-20.5
"2016-Mar-16","23:13:13",9.5,-20.5
"2016-Mar-16","23:18:13",9.5,-20.5
"2016-Mar-16","23:23:13",9.5,-20.5
"2016-Mar-16","23:28:13",9.5,-20.5
"2016-Mar-16","23:33:13",9.7,-20.5
"2016-Mar-16","23:38:13",9.7,-20.5
"2016-Mar-16","23:43:13",9.7,-20.5
"2016-Mar-16","23:48:13",9.7,-20.5
"2016-Mar-16","23:53:13",9.7,-20.5
"2016-Mar-16","23:58:13",9.7,-20.5
"2016-Mar-17","20:59:37",5.2,-20.5
"2016-Mar-17","21:04:59",5.9,-20.5
"2016-Mar-17","21:09:59",6.7,-20.5
"2016-Mar-17","21:14:59",7.2,-20.5
"2016-Mar-17","21:19:59",7.7,-20.5
"2016-Mar-17","21:24:59",7.9,-20.5
"2016-Mar-17","21:29:59",8.2,-20.5
"2016-Mar-17","21:34:59",8.4,-20.5
"2016-Mar-17","21:39:59",8.5,-20.5
"2016-Mar-17","21:44:59",8.7,-20.5
"2016-Mar-17","21:49:59",8.7,-20.5
"2016-Mar-17","21:54:59",8.9,-20.5
"2016-Mar-17","21:59:59",8.9,-20.5
"2016-Mar-17","22:04:59",9,-20.5
"2016-Mar-17","22:09:59",9,-20.5
"2016-Mar-17","22:14:59",9.2,-20.5
"2016-Mar-17","22:19:59",9.2,-20.5
"2016-Mar-17","22:24:59",9.2,-20.5
"2016-Mar-17","22:29:59",9.4,-20.5
"2016-Mar-17","22:33:12",9.4,-20.5
"2016-Mar-17","22:38:13",9.4,-20.5
"2016-Mar-17","22:43:13",9.4,-20.5
"2016-Mar-17","22:48:13",9.4,-20.5
"2016-Mar-17","22:53:13",9.4,-20.5
"2016-Mar-17","22:58:13",9.4,-20.5
"2016-Mar-17","23:03:13",9.5,-20.5
"2016-Mar-17","23:08:13",9.5,-20.5
"2016-Mar-17","23:13:13",9.5,-20.5
"2016-Mar-17","23:18:13",9.5,-20.5
"2016-Mar-17","23:23:13",9.5,-20.5
"2016-Mar-17","23:28:13",9.5,-20.5
"2016-Mar-17","23:33:13",9.5,-20.5
"2016-Mar-17","23:38:13",9.5,-20.5
"2016-Mar-17","23:43:13",9.7,-20.5
"2016-Mar-17","23:48:13",9.7,-20.5
"2016-Mar-17","23:53:13",9.7,-20.5
"2016-Mar-17","23:58:13",9.7,-20.5
"2016-Mar-18","20:59:37",5.5,-20.5
"2016-Mar-18","21:04:59",6,-20.5
"2016-Mar-18","21:09:59",7,-20.5
"2016-Mar-18","21:14:59",7.5,-20.5
"2016-Mar-18","21:19:59",7.9,-20.5
"2016-Mar-18","21:24:59",8.2,-20.5
"2016-Mar-18","21:29:59",8.4,-20.5
"2016-Mar-18","21:34:59",8.5,-20.5
"2016-Mar-18","21:39:59",8.7,-20.5
"2016-Mar-18","21:44:59",8.9,-20.5
"2016-Mar-18","21:49:59",9,-20.5
"2016-Mar-18","21:54:59",9,-20.5
"2016-Mar-18","21:59:59",9.2,-20.5
"2016-Mar-18","22:04:59",9.2,-20.5
"2016-Mar-18","22:09:59",9.4,-20.5
"2016-Mar-18","22:14:59",9.4,-20.5
"2016-Mar-18","22:19:59",9.5,-20.5
"2016-Mar-18","22:24:59",9.5,-20.5
"2016-Mar-18","22:29:59",9.5,-20.5
"2016-Mar-18","22:33:11",9.5,-20.5
"2016-Mar-18","22:38:12",9.5,-20.5
"2016-Mar-18","22:43:12",9.7,-20.5
"2016-Mar-18","22:48:12",9.7,-20.5
"2016-Mar-18","22:53:12",9.7,-20.5
"2016-Mar-18","22:58:12",9.7,-20.5
"2016-Mar-18","23:03:12",9.7,-20.5
"2016-Mar-18","23:08:12",9.7,-20.5
"2016-Mar-18","23:13:12",9.8,-20.5
"2016-Mar-18","23:18:12",9.8,-20.5
"2016-Mar-18","23:23:12",9.8,-20.5
"2016-Mar-18","23:28:12",9.8,-20.5
"2016-Mar-18","23:33:12",9.8,-20.5
"2016-Mar-18","23:38:12",9.8,-20.5
"2016-Mar-18","23:43:12",9.8,-20.5
"2016-Mar-18","23:48:12",9.8,-20.5
"2016-Mar-18","23:53:12",9.8,-20.5
"2016-Mar-18","23:58:12",9.8,-20.5
"2016-Mar-19","20:59:37",5.7,-20.5
"2016-Mar-19","21:04:59",6.2,-20.5
"2016-Mar-19","21:09:59",7,-20.5
"2016-Mar-19","21:14:59",7.7,-20.5
"2016-Mar-19","21:19:59",8,-20.5
"2016-Mar-19","21:24:59",8.2,-20.5
"2016-Mar-19","21:29:59",8.5,-20.5
"2016-Mar-19","21:34:59",8.7,-20.5
"2016-Mar-19","21:39:59",8.9,-20.5
"2016-Mar-19","21:44:59",9,-20.5
"2016-Mar-19","21:49:59",9,-20.5
"2016-Mar-19","21:54:59",9.2,-20.5
"2016-Mar-19","21:59:59",9.2,-20.5
"2016-Mar-19","22:04:59",9.4,-20.5
"2016-Mar-19","22:09:59",9.4,-20.5
"2016-Mar-19","22:14:59",9.5,-20.5
"2016-Mar-19","22:19:59",9.5,-20.5
"2016-Mar-19","22:24:59",9.5,-20.5
"2016-Mar-19","22:29:59",9.5,-20.5
"2016-Mar-19","22:33:11",9.7,-20.5
"2016-Mar-19","22:38:12",9.7,-20.5
"2016-Mar-19","22:43:12",9.7,-20.5
"2016-Mar-19","22:48:12",9.7,-20.5
"2016-Mar-19","22:53:12",9.8,-20.5
"2016-Mar-19","22:58:12",9.8,-20.5
"2016-Mar-19","23:03:12",9.8,-20.5
"2016-Mar-19","23:08:12",9.8,-20.5
"2016-Mar-19","23:13:12",9.8,-20.5
"2016-Mar-19","23:18:12",9.8,-20.5
"2016-Mar-19","23:23:12",9.8,-20.5
"2016-Mar-19","23:28:12",9.8,-20.5
"2016-Mar-19","23:33:12",10,-20.5
"2016-Mar-19","23:38:12",10,-20.5
"2016-Mar-19","23:43:12",10,-20.5
"2016-Mar-19","23:48:12",10,-20.5
"2016-Mar-19","23:53:12",10,-20.5
"2016-Mar-19","23:58:12",10,-20.5
"2016-Mar-20","20:59:37",5.9,-20.5
"2016-Mar-20","21:04:59",6.4,-20.5
"2016-Mar-20","21:09:59",7.4,-20.5
"2016-Mar-20","21:14:59",7.9,-20.5
"2016-Mar-20","21:19:59",8.2,-20.5
"2016-Mar-20","21:24:59",8.5,-20.5
"2016-Mar-20","21:29:59",8.7,-20.5
"2016-Mar-20","21:34:59",8.9,-20.5
"2016-Mar-20","21:39:59",9,-20.5
"2016-Mar-20","21:44:59",9.2,-20.5
"2016-Mar-20","21:49:59",9.4,-20.5
"2016-Mar-20","21:54:59",9.4,-20.5
"2016-Mar-20","21:59:59",9.5,-20.5
"2016-Mar-20","22:04:59",9.5,-20.5
"2016-Mar-20","22:09:59",9.7,-20.5
"2016-Mar-20","22:14:59",9.7,-20.5
"2016-Mar-20","22:19:59",9.7,-20.5
"2016-Mar-20","22:24:59",9.8,-20.5
"2016-Mar-20","22:29:59",9.8,-20.5
"2016-Mar-20","22:33:11",9.8,-20.5
"2016-Mar-20","22:38:12",9.8,-20.5
"2016-Mar-20","22:43:12",10,-20.5
"2016-Mar-20","22:48:12",10,-20.5
"2016-Mar-20","22:53:12",10,-20.5
"2016-Mar-20","22:58:12",10,-20.5
"2016-Mar-20","23:03:12",10,-20.5
"2016-Mar-20","23:08:12",10,-20.5
"2016-Mar-20","23:13:12",10,-20.5
"2016-Mar-20","23:18:12",10.2,-20.5
"2016-Mar-20","23:23:12",10.2,-20.5
"2016-Mar-20","23:28:12",10.2,-20.5
"2016-Mar-20","23:33:12",10.2,-20.5
"2016-Mar-20","23:38:12",10.2,-20.5
"2016-Mar-20","23:43:12",10.2,-20.5
"2016-Mar-20","23:48:12",10.2,-20.5
"2016-Mar-20","23:53:12",10.2,-20.5
"2016-Mar-20","23:58:12",10.2,-20.5
"2016-Mar-21","20:59:37",5.7,-20.5
"2016-Mar-21","21:04:59",6.2,-20.5
"2016-Mar-21","21:09:59",7.2,-20.5
"2016-Mar-21","21:14:59",7.7,-20.5
"2016-Mar-21","21:19:59",8,-20.5
"2016-Mar-21","21:24:59",8.4,-20.5
"2016-Mar-21","21:29:59",8.5,-20.5
"2016-Mar-21","21:34:59",8.7,-20.5
"2016-Mar-21","21:39:59",8.9,-20.5
"2016-Mar-21","21:44:59",9,-20.5
"2016-Mar-21","21:49:59",9.2,-20.5
"2016-Mar-21","21:54:59",9.2,-20.5
"2016-Mar-21","21:59:59",9.4,-20.5
"2016-Mar-21","22:04:59",9.4,-20.5
"2016-Mar-21","22:09:59",9.5,-20.5
"2016-Mar-21","22:14:59",9.5,-20.5
"2016-Mar-21","22:19:59",9.5,-20.5
"2016-Mar-21","22:24:59",9.7,-20.5
"2016-Mar-21","22:29:59",9.7,-20.5
"2016-Mar-21","22:33:12",9.7,-20.5
"2016-Mar-21","22:38:13",9.7,-20.5
"2016-Mar-21","22:43:13",9.7,-20.5
"2016-Mar-21","22:48:13",9.8,-20.5
"2016-Mar-21","22:53:13",9.8,-20.5
"2016-Mar-21","22:58:13",9.8,-20.5
"2016-Mar-21","23:03:13",9.8,-20.5
"2016-Mar-21","23:08:13",9.8,-20.5
"2016-Mar-21","23:13:13",9.8,-20.5
"2016-Mar-21","23:18:13",9.8,-20.5
"2016-Mar-21","23:23:13",10,-20.5
"2016-Mar-21","23:28:13",10,-20.5
"2016-Mar-21","23:33:13",10,-20.5
"2016-Mar-21","23:38:13",10,-20.5
"2016-Mar-21","23:43:13",10,-20.5
"2016-Mar-21","23:48:13",10,-20.5
"2016-Mar-21","23:53:13",10,-20.5
"2016-Mar-21","23:58:13",10,-20.5
"2016-Mar-22","20:59:37",5.7,-20.5
"2016-Mar-22","21:04:59",6.2,-20.5
"2016-Mar-22","21:09:59",7.2,-20.5
"2016-Mar-22","21:14:59",7.7,-20.5
"2016-Mar-22","21:19:59",8,-20.5
"2016-Mar-22","21:24:59",8.4,-20.5
"2016-Mar-22","21:29:59",8.5,-20.5
"2016-Mar-22","21:34:59",8.7,-20.5
"2016-Mar-22","21:39:59",8.9,-20.5
"2016-Mar-22","21:44:59",9,-20.5
"2016-Mar-22","21:49:59",9,-20.5
"2016-Mar-22","21:54:59",9.2,-20.5
"2016-Mar-22","21:59:59",9.4,-20.5
"2016-Mar-22","22:04:59",9.4,-20.5
"2016-Mar-22","22:09:59",9.5,-20.5
"2016-Mar-22","22:14:59",9.5,-20.5
"2016-Mar-22","22:19:59",9.7,-20.5
"2016-Mar-22","22:24:59",9.7,-20.5
"2016-Mar-22","22:29:59",9.7,-20.5
"2016-Mar-22","22:33:11",9.7,-20.5
"2016-Mar-22","22:38:12",9.8,-20.5
"2016-Mar-22","22:43:12",9.8,-20.5
"2016-Mar-22","22:48:12",9.8,-20.5
"2016-Mar-22","22:53:12",9.8,-20.5
"2016-Mar-22","22:58:12",9.8,-20.5
"2016-Mar-22","23:03:12",10,-20.5
"2016-Mar-22","23:08:12",10,-20.5
"2016-Mar-22","23:13:12",10,-20.5
"2016-Mar-22","23:18:12",10,-20.5
"2016-Mar-22","23:23:12",10,-20.5
"2016-Mar-22","23:28:12",10,-20.5
"2016-Mar-22","23:33:12",10.2,-20.5
"2016-Mar-22","23:38:12",10.2,-20.5
"2016-Mar-22","23:43:12",10.2,-20.5
"2016-Mar-22","23:48:12",10.2,-20.5
"2016-Mar-22","23:53:12",10.2,-20.5
"2016-Mar-22","23:58:12",10.2,-20.5
"2016-Mar-23","20:59:37",6.2,-20.5
"2016-Mar-23","21:04:59",6.7,-20.5
"2016-Mar-23","21:09:59",7.7,-20.5
"2016-Mar-23","21:14:59",8.2,-20.5
"2016-Mar-23","21:19:59",8.5,-20.5
"2016-Mar-23","21:24:59",8.9,-20.5
"2016-Mar-23","21:29:59",9,-20.5
"2016-Mar-23","21:34:59",9.2,-20.5
"2016-Mar-23","21:39:59",9.4,-20.5
"2016-Mar-23","21:44:59",9.5,-20.5
"2016-Mar-23","21:49:59",9.7,-20.5
"2016-Mar-23","21:54:59",9.7,-20.5
"2016-Mar-23","21:59:59",9.8,-20.5
"2016-Mar-23","22:04:59",9.8,-20.5
"2016-Mar-23","22:09:59",10,-20.5
"2016-Mar-23","22:14:59",10,-20.5
"2016-Mar-23","22:19:59",10,-20.5
"2016-Mar-23","22:24:59",10.2,-20.5
"2016-Mar-23","22:29:59",10.2,-20.5
"2016-Mar-23","22:33:12",10.2,-20.5
"2016-Mar-23","22:38:13",10.2,-20.5
"2016-Mar-23","22:43:13",10.3,-20.5
"2016-Mar-23","22:48:13",10.3,-20.5
"2016-Mar-23","22:53:13",10.3,-20.5
"2016-Mar-23","22:58:13",10.3,-20.5
"2016-Mar-23","23:03:13",10.3,-20.5
"2016-Mar-23","23:08:13",10.3,-20.5
"2016-Mar-23","23:13:13",10.3,-20.5
"2016-Mar-23","23:18:13",10.5,-20.5
"2016-Mar-23","23:23:13",10.5,-20.5
"2016-Mar-23","23:28:13",10.5,-20.5
"2016-Mar-23","23:33:13",10.5,-20.5
"2016-Mar-23","23:38:13",10.5,-20.5
"2016-Mar-23","23:43:13",10.5,-20.5
"2016-Mar-23","23:48:13",10.5,-20.5
"2016-Mar-23","23:53:13",10.5,-20.5
"2016-Mar-23","23:58:13",10.5,-20.5
"2016-Mar-24","20:59:37",6.5,-20.5
"2016-Mar-24","21:04:59",7,-20.5
"2016-Mar-24","21:09:59",7.9,-20.5
"2016-Mar-24","21:14:59",8.5,-20.5
"2016-Mar-24","21:19:59",8.9,-20.5
"2016-Mar-24","21:24:59",9,-20.5
"2016-Mar-24","21:29:59",9.4,-20.5
